annotate,wr_lines,line_list_item_mask,,wh_id,wr_id
"<s>Postmortem for WTTB2<a0><s>Machines<a0><s>loony heartbeat<a0><s>Machine not setup properly<a0><s>Lue support off hours<a0><s>mangement of LAB needy to wynove<a0><s>Reennoy Test Coses/Tchedule<a0><s>schedule Lutcher's<a1><s>delete schedule if a marcher is bad<a0><s>jobs expiring wit has buffer overrun<a0><s>No way to resume a job that dies<a0><s>Analyst -cases that return 090 were marked as pass (should be fail)<a0><s>of cases ran, but incomplete, they are marked passed - should be failed<a3><s>setts files to and from CAB<a0><s>mahines s combersome<a0><s>bindy reasons for failures is difficult<a0><s>difficult dehyging<a0><s>Reporting<a0><s>difficult to report on what her notrump<a0><s>rolls up results inflates reports<a0><s>cully had date is hard<a0><s>hit studio<a0><s>destination mahine not disclosed for scheduled jobs<a0><s>slow at times<a0><s>Builds<a0><s>-need to get regular builds<a1><s>need to have also test build matchy that product build<a1><s>My Lost<a0><s>machines are not equal-some are very slow to run<a0><s>sometimes it D better to take care of machines ourselves (setup)<a0><s>V - Reprty of results<a0><s>- what has not run<a0><s>v - Logging / Results can be accessed only from certain places-find the machos then go to machine & job & see log<a1><s>V - Everyone can remove Results<a0><s>V - Reporting of Bugs is combersone -need more automation-WTA Studio<a1><s>Need to have separate mechine pools for pletfrom s start with one pletform and then extrapolate to the rest<a1><s>Always keep backup machines stashed<a1><s>A lot of Manuel scheduling has to be done ourselves-scheduler is not much of a help<a1><s>keep the cogs small<a1><s>keep the job short-not long task<a1><s>Running - need to chunk up the<a3><s>v - it took us 2-3 times longer than expected<a0><s>v -Global Mixes did not such<a0><s>V - Constant balynitty<a0><s>Don't see how it can scole up<a0><s>Deploying QFE without a worry (from Peter)<a3>","['Postmortem for WTTB2', 'Machines', 'loony heartbeat', 'Machine not setup properly', 'Lue support off hours', 'mangement of LAB needy to wynove', 'Reennoy Test Coses/Tchedule', ""schedule Lutcher's"", 'delete schedule if a marcher is bad', 'jobs expiring', 'wit has buffer overrun', 'No way to resume a job that dies', 'Analyst -cases that return 090 were', 'marked as pass (should be fail)', 'of cases ran, but incomplete,', 'they are marked passed - should be', 'failed', 'setts files to and from CAB', 'mahines s combersome', 'bindy reasons for failures is difficult', 'difficult dehyging', 'Reporting', 'difficult to report on what her notrump', 'rolls up results inflates reports', 'cully had date is hard', 'hit studio', 'destination mahine not disclosed for', 'scheduled jobs', 'slow at times', 'Builds -need to get regular builds', 'need to have also test build', 'matchy that product build', 'My Lost', 'machines are not equal-some', 'are very slow to run', 'sometimes it D better to take care', 'of machines ourselves (setup)', 'V - Reprty of results - what has not run', 'v - Logging / Results can be accessed only', 'from certain places-find the machos', 'then go to machine & job & see log', 'V - Everyone can remove Results', 'V - Reporting of Bugs is combersone -need', 'more automation-WTA Studio', 'Need to have separate mechine pools', 'for pletfrom s start with one pletform', 'and then extrapolate to the rest', 'Always keep backup machines stashed', 'A lot of Manuel scheduling has', 'to be done ourselves-scheduler', 'is not much of a help', 'keep the cogs small', 'keep the job short-not long', 'task Running - need to chunk up the', 'v - it took us 2-3 times longer than', 'expected', 'v -Global Mixes did not such', 'V - Constant balynitty', ""Don't see how it can scole up"", 'Deploying QFE without a worry', '(from Peter)']","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",,7d9f9eb8b41351ebd0a6b2417c000ed5297f48b8bd6285a98ef44f4e,1
"<s>XMM<a0><s>must be well-formed (and valid)<a4><s>start + end tags<a0><s>empty elements must have closing slash<a4><s>all attribute values must be quoted (3 ingle or double)<a4><s>One root element contains all other elements<a0><s>All elements properly nested<a0><s>use an XML decleration Coptional)<a0><s>case-sensitive<a0><s>Tay name rules<a0><s>can contain letters, numbers, underscores, dashes, persods<a0><s>case-sensitive<a0><s>must start w/ letter or underscore<a0><s>any language<a0><s>worde colons<a0><s>no whitespace<a0><s>cannot start w/ ""XM I""<a0><s>DTD Document Type Definition<a0><s>Makes XMC extensible (in s&ML) conforming to DTD makes x me valid or validate d against a schema [XmI])<a0><s>< ? *m I version `` ""10""?)<a0><s>< ELEMENT family (father)><a0><s>ELEMENT father (APCDATA)><a0><s>schema defines rtnshhps more precisely than a DTD<a0>","['XMM', 'must be well-formed (and valid)', 'start + end tags', 'empty elements must have closing slash', 'all attribute values must be quoted', '(3 ingle or double)', 'One root element contains all other elements', 'All elements properly nested', 'use an XML decleration Coptional)', 'case-sensitive', 'Tay name rules', 'can contain letters, numbers, underscores,', 'dashes, persods', 'case-sensitive', 'must start w/ letter or underscore', 'any language', 'worde colons', 'no whitespace', 'cannot start w/ ""XM I""', 'DTD Document Type Definition', 'Makes XMC extensible (in s&ML)', 'conforming to DTD makes x me valid', 'or validate d against a schema [XmI])', '< ? *m I version `` ""10""?)', '< ELEMENT family (father)>', 'ELEMENT father (APCDATA)>', 'schema defines rtnshhps more precisely than a DTD']","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",,86c2fa0f542cbf622ca61f8d257daf959895a7ad3bfcbb8844c20ae6,1
<s>ex163<a0>,['ex163'],[0],,9a7790b74b706f3e6bad029f174c8ade600b4dfc861aab4f086f7ab4,148
<s>Light<a0>,['Light'],[0],,9a7790b74b706f3e6bad029f174c8ade600b4dfc861aab4f086f7ab4,158
<s>EMP<a0>,['EMP'],[0],,9a7790b74b706f3e6bad029f174c8ade600b4dfc861aab4f086f7ab4,154
"<s>Tommy - <a0><s>Hey!<a0><s>How's it going?<a0><s>I am excited to hear you are canny to visit next week.<a0><s>If I am not mistaken, it is your first time.<a0><s>EMP is a great place to start.<a0><s>You then can check out the space Needle.<a4><s>Ride it up to the top.<a4><s>That's cool.<a0><s>Then we can go to Sonic Boom Record store, get you same new tunes.<a4><s>To get you from the comport to the Seattle Center I will give you directions & draw a map.<a1><s>Take I-5 NOrTh Take the Search Center Ext #163<a4><s>Stay n Right Lave<a4><s>tala Left@ light<a4><s>Go straight till you reach McDonald's.<a4><s>S Start Cooking for puobuay<a1>","['Tommy -', ""Hey! How's it going? I am excited to hear"", 'you are canny to visit next week. If I am', 'not mistaken, it is your first time. EMP', 'is a great place to start. You then can check', ""out the space Needle. Ride it up to the top. That's"", 'cool. Then we can go to Sonic Boom Record', 'store, get you same new tunes. To get you from', 'the comport to the Seattle Center I will give', 'you directions & draw a map.', 'Take I-5 NOrTh', 'Take the Search Center Ext #163', 'Stay n Right Lave', 'tala Left@ light', 'Go straight till you reach', ""McDonald's. S"", 'Start Cooking for puobuay']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,9a7790b74b706f3e6bad029f174c8ade600b4dfc861aab4f086f7ab4,1
<s>I-5 N<a0>,['I-5 N'],[0],,9a7790b74b706f3e6bad029f174c8ade600b4dfc861aab4f086f7ab4,140
<s>~<a0>,['~'],[0],,1ecbaab893be17fb1afca13f2d19f2bf7b9c2cea5078c5af531b2cf7,255
"<s>rob s<a0><s>Issues doc<a1><s>Read Ork Pennington-Usability<a1><s>Ms list of features<a3><s>mail 3 main specs<a1><s>M4-prototyping / designing<a1><s>MS-Acton<a3><s>Ls Ls Windows Shell / Avalon<a3><s>term Hts not clear who will develop<a0><s>Whst Master Asks list for the shell team from pm<a0><s>Meetings rest week w/ Shell folks<a3><s>Controls chart on wall<a3><s>define Testing Boundaries<a1><s>Fixing 300 Gihance ser = Targeting C tapping, Selectine) -<a0><s>Hardware Improvements<a0><s>TPG double tap accuracy<a3><s>Cursor speeds<a3><s>hover feedback<a3><s>List Control [Scrollbars)<a3><s>Checkboxes<a3><s>Spinner Controls<a3><s>handedness problems Clefties)<a3><s>2)flyorts, menu items, etc.<a3><s>Menu changes<a3><s>- Stickiness changes<a3><s>left handed scrollbars<a3><s>* Pri I part of development SDK (?)<a0><s>Pressure Scrolling (Synaptic) Way to interact up pen more easily<a0><s>Pen manufactures?<a0><s>Dswitzer Consistency for pressure info<a0><s>Working on new Teatures orb menus.<a0><s>See Bill Maks<a1><s>design Zeal<a1><s>write Anywhere?<a3><s>Begin Specing in Feb<a1>","['rob s', 'Issues doc Read', 'Ork Pennington-Usability', 'Ms list of features mail', '3 main specs', 'M4-prototyping / designing', 'MS-Acton', 'Ls Ls Windows Shell / Avalon', 'term', 'Hts not clear who will develop', 'Whst', 'Master Asks list for the', 'shell team from pm', 'Meetings rest week w/', 'Shell folks', 'Controls chart on wall', 'define Testing Boundaries', 'Fixing 300', 'Gihance ser = Targeting C tapping, Selectine)', '- Hardware Improvements', 'TPG double tap accuracy', 'Cursor speeds', 'hover feedback', 'List Control [Scrollbars)', 'Checkboxes', 'Spinner Controls', 'handedness problems Clefties)', '2)flyorts, menu items, etc.', 'Menu changes', '- Stickiness changes', 'left handed scrollbars * Pri I', 'part of development SDK (?)', 'Pressure Scrolling (Synaptic)', 'Way to interact up pen more easily', 'Pen manufactures?', 'Dswitzer', 'Consistency for pressure info', 'Working on new Teatures', 'orb menus. See Bill Maks design', 'Zeal', 'write Anywhere?', 'Begin Specing in Feb']","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",,1ecbaab893be17fb1afca13f2d19f2bf7b9c2cea5078c5af531b2cf7,2
<s>To-Do List<a0><s>Application for Sundance film Institute<a3><s>Pay rent<a1><s>pay telephone bill<a1><s>scholarship applications<a3><s>airplane ticket to New York<a3><s>Apply for a new job<a1><s>call literary agents<a1><s>Set up appointments for Seattle actress<a1><s>Buy Christmas/Kwanza presents<a1><s>More focus groups<a3><s>Buy a new computer<a1><s>Edit novel<a1><s>submit screenplay to contests<a1><s>clean the ho use<a1>,"['To-Do List', 'Application for Sundance film Institute', 'Pay rent', 'pay telephone bill', 'scholarship applications', 'airplane ticket to New York', 'Apply for a new job', 'call literary agents', 'Set up appointments for Seattle actress', 'Buy Christmas/Kwanza presents', 'More focus groups', 'Buy a new computer', 'Edit novel', 'submit screenplay to contests', 'clean the ho use']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,456ef5e22d5cbfe152b05e434faa7eb08ea28f6a02d8b58068c35499,1
<s>RAY Cha's Do To Do list!<a0><s>DH Hw for ATM/ Ocean<a1><s>2) midterm tormorrow =) study<a3><s>3) go shopping<a1><s>4) elean ADT<a1><s>Do laundry<a1><s>Get dressed - ) nice! taet stuft<a1><s>go out -) get my car first<a1><s>go to XEA party<a1><s>go down to Eva's<a1><s>go chill and ) get to knw the Ladus!<a1><s>then sleep<a1><s>wake up and eat food<a1><s>clean the AAPT again<a1><s>Get ready for the next midterm<a1><s>study for midterm on nonday<a1><s>make study sheet t read notes<a1><s>eat more food<a1><s>sleep & PRAY!<a1>,"[""RAY Cha's Do To Do list!"", 'DH Hw for ATM/ Ocean', '2) midterm tormorrow =) study', '3) go shopping', '4) elean ADT', 'Do laundry', 'Get dressed - ) nice! taet stuft', 'go out -) get my car first', 'go to XEA party', ""go down to Eva's"", 'go chill and ) get to knw the Ladus!', 'then sleep', 'wake up and eat food', 'clean the AAPT again', 'Get ready for the next midterm', 'study for midterm on nonday', 'make study sheet t read notes', 'eat more food', 'sleep & PRAY!']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,49c210bc44f61fdee1a4573116524b99e92bfd72f9b9d6fec0b5579e,1
"<s>Treat wrist<a1><s>Lift weights<a3><s>Consume 260 g of protein<a1><s>Finish On the Take<a1><s>Arrange tour of Doubletree Hotel<a1><s>Purchase textbooks<a1><s>Tweak KASCON schedule<a1><s>Research for LINK<a1><s>Clean up room<a1><s>NEXT SEVERAL MONTHS<a0><s>Study Korean intensively, become fluent<a1><s>Win KASCON ED election<a1><s>Organize RASCON<a1><s>Maintain physique, build<a1><s>Learn more in business school<a3><s>Fundraise for KASCON Contact Speakers<a1>","['Treat wrist', 'Lift weights', 'Consume 260 g of protein', 'Finish On the Take', 'Arrange tour of Doubletree Hotel', 'Purchase textbooks', 'Tweak KASCON schedule', 'Research for LINK', 'Clean up room', 'NEXT SEVERAL MONTHS', 'Study Korean intensively, become fluent', 'Win KASCON ED election', 'Organize RASCON', 'Maintain physique, build', 'Learn more in business school', 'Fundraise for KASCON', 'Contact Speakers']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",,363cda3d7d7ed07f91d0163097237af1bda987af58f67f4ef3dd2e8e,1
<s>Chau)<a0>,['Chau)'],[0],,04f56bec02c190afac2a10a910148551ceae07687fcddfdddc398747,264
"<s>Things to follow up on<a0><s>V 1. pifile used for Performance testing need to be split, labeled and converted to XML<a3><s>2. . Add funitionality of processing perf & accuracy for wild card/batch/multiple files - this is needed to V compare perf numbers from Journal, IA and Parser<a1><s>3. Cheek of #2 is reasonable create schema for Action script to validate Action scripts against that schema<a1><s>0 5. Create XML Schema for Parse Tree I<a1><s>validate Labeled Files against that scheme<a1><s>V 6. How Perf Test cases are done in Rhino -what of the last parameter used. 1.<a3><s>V Tom to learn how to run performance test cases and check performance results<a3><s>8 V Tom to produce following documents:<a1><s>File Conversion<a3><s>perf measurements for Parsing<a3><s>update current docements<a1><s>tools used in parsing<a3><s>It should be ok for us to update Action script implementation.<a3><s>send pointer to Tom's does & applications<a1><s>on TABWEB to Amber for Review -she may want to reuse that information.<a3><s>Incrementality scenarios:<a0><s>1) sequential addition of strokes<a0><s>2) getting %% of ink from the doc from various places<a0><s>Ut' tiel;<a0><s>Get X of `` From Z or Get XP of YFoMZ X is # PReans%% Y is node type,<a0><s>z node type<a0><s>3) Timestamps<a3>","['Things to follow up on', 'V 1. pifile used for Performance testing need to be', 'split, labeled and converted to XML', '2. . Add funitionality of processing perf & accuracy for', 'wild card/batch/multiple files - this is needed to', 'V compare perf numbers from Journal, IA and Parser', '3. Cheek of #2 is reasonable', 'create schema for Action script to validate', 'Action scripts against that schema', '0 5. Create XML Schema for Parse Tree I validate', 'Labeled Files against that scheme', 'V 6. How Perf Test cases are done in Rhino -what', 'of the last parameter used.', '1. V Tom to learn how to run performance test', 'cases and check performance results', '8 V Tom to produce following documents:', 'File Conversion', 'perf measurements for Parsing', 'update current docements', 'tools used in parsing', 'It should be ok for us to update', 'Action script implementation.', ""send pointer to Tom's does & applications"", 'on TABWEB to Amber for Review -she', 'may want to reuse that information.', 'Incrementality scenarios: 1) sequential addition of strokes', '2) getting %% of ink from the doc from various places', ""Ut' tiel; Get X of `` From Z or Get XP of YFoMZ X is # PReans%%"", 'Y is node type, z node type 3) Timestamps']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",,04f56bec02c190afac2a10a910148551ceae07687fcddfdddc398747,1
<s>Dorn friends<a0><s>Jason Church (20)<a0><s>Pimpin<a0><s>Halarrous .<a0><s>ecom major<a0><s>Ox<a0><s>leader<a0><s>Mike Sloane (20)<a0><s>Achitectre rajor<a0><s>ox<a0><s>Pimpri<a0><s>soccer kg<a0><s>Peter Sloane (20)<a0><s>enginery major<a0><s>ox<a0><s>land<a0><s>start<a0><s>Socarras's<a0><s>Josue Silva (20)<a0><s>Antrntron magnt Hetarroas<a0><s>in a house<a0><s>hetrosexual<a0><s>Mexican<a0><s>Super Buss -ex roomnate<a0><s>Ken Hangg (20)<a0><s>econ mojos<a0><s>ox<a0><s>Drink a shell-good fired<a4><s>ex toommati<a0>,"['Dorn friends', 'Jason Church (20)', 'Pimpin', 'Halarrous .', 'ecom major', 'Ox', 'leader', 'Mike Sloane (20)', 'Achitectre rajor', 'ox', 'Pimpri', 'soccer kg', 'Peter Sloane (20)', 'enginery major', 'ox', 'land', 'start', ""Socarras's"", 'Josue Silva (20)', 'Antrntron magnt Hetarroas', 'in a house', 'hetrosexual', 'Mexican', 'Super Buss -ex roomnate', 'Ken Hangg (20)', 'econ mojos', 'ox', 'Drink a shell-good fired', 'ex toommati']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,fbd08c6d2b9fb773b9db184fd473227623cce5adbd772f802bd8e81e,1
<s>- really cool<a0>,['- really cool'],[0],,fbd08c6d2b9fb773b9db184fd473227623cce5adbd772f802bd8e81e,147
"<s>Here are some comments<a0><s>Incrementality and Invalidation<a0><s>we talked with Laski and agreed that API approach in testing Incrementality and Invalidation is not what we wont.<a0><s>We rally went to focus on the Parser Part: Parse tree, parser processing and all the things which are happenning on the Parser side.<a0><s>Analyst contest will he tested by the API team, so of of not necessory for us to seen our tests using APIs.<a0><s>To, in M7 he will reunite Iresementality and Invalidation application to call parses ria internet APIS.<a0><s>It is still not vey lean on hour are we going to ven inerenateliny and invalidation testing or how are we going to measure it.<a0><s>However there are some thoughts or this netter; 1. n may need to create layngle expressing meet and where needs to be changed (modified), then our scenarios with be just scripts written in that loynage.<a0><s>of not language, then he need to come up with most common scenarios and see how they can he expressed:<a0><s>moving a word to another parastraph,<a0><s>the, empty space e moviny a lihe<a0><s>money a paragraph<a0><s>updating a word<a0><s>updating a lihe<a0><s>updating a paragraph<a0>","['Here are some comments', 'Incrementality and Invalidation', 'we talked with Laski and agreed that API approach', 'in testing Incrementality and Invalidation is not', 'what we wont. We rally went to focus on the', 'Parser Part: Parse tree, parser processing and all', 'the things which are happenning on the Parser side.', 'Analyst contest will he tested by the API team, so', 'of of not necessory for us to seen our tests', 'using APIs. To, in M7 he will reunite Iresementality', 'and Invalidation application to call parses ria', 'internet APIS.', 'It is still not vey lean on hour are we going to', 'ven inerenateliny and invalidation testing or how', 'are we going to measure it. However there are some', 'thoughts or this netter;', '1. n may need to create layngle expressing', 'meet and where needs to be changed (modified), then', 'our scenarios with be just scripts written in that', 'loynage.', 'of not language, then he need to come up', 'with most common scenarios and see how they', 'can he expressed:', 'moving a word to another parastraph,', 'the, empty space', 'e moviny a lihe', 'money a paragraph', 'updating a word', 'updating a lihe', 'updating a paragraph']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",,add1cbecdf692f37baee915d7bad927bfa4e54811e41381af0478090,1
